번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260309,HD현대오일뱅크,셀프,1946,1797,1776,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260310,HD현대오일뱅크,셀프,1946,1797,1796,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260311,HD현대오일뱅크,셀프,1966,1817,1806,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260312,HD현대오일뱅크,셀프,1966,1817,1806,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260313,HD현대오일뱅크,셀프,1966,1817,1806,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260314,HD현대오일뱅크,셀프,1966,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260315,HD현대오일뱅크,셀프,1966,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260316,HD현대오일뱅크,셀프,1966,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260317,HD현대오일뱅크,셀프,1996,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260318,HD현대오일뱅크,셀프,1996,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260319,HD현대오일뱅크,셀프,1996,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260320,HD현대오일뱅크,셀프,1996,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260321,HD현대오일뱅크,셀프,1996,1806,1792,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260322,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260323,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260324,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260325,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260326,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260327,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260328,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260329,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260330,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260331,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260401,HD현대오일뱅크,셀프,1996,1806,1787,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260402,HD현대오일뱅크,셀프,2111,1806,1784,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260403,HD현대오일뱅크,셀프,2111,1806,1784,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260404,HD현대오일뱅크,셀프,2191,1846,1828,0
A0010236,서울 강남구,HD현대오일뱅크㈜직영 강남셀프주유소,서울 강남구 도곡로 208,20260405,HD현대오일뱅크,셀프,2191,1846,1828,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260306,HD현대오일뱅크,셀프,2026,1855,1926,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260307,HD현대오일뱅크,셀프,1946,1797,1776,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260308,HD현대오일뱅크,셀프,1946,1797,1776,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260309,HD현대오일뱅크,셀프,1946,1797,1776,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260310,HD현대오일뱅크,셀프,1946,1797,1796,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260311,HD현대오일뱅크,셀프,1966,1817,1806,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260312,HD현대오일뱅크,셀프,1966,1817,1806,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260313,HD현대오일뱅크,셀프,1966,1817,1806,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260314,HD현대오일뱅크,셀프,1966,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260315,HD현대오일뱅크,셀프,1966,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260316,HD현대오일뱅크,셀프,1966,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260317,HD현대오일뱅크,셀프,1996,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260318,HD현대오일뱅크,셀프,1996,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260319,HD현대오일뱅크,셀프,1996,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260320,HD현대오일뱅크,셀프,1996,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260321,HD현대오일뱅크,셀프,1996,1806,1793,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260322,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260323,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260324,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260325,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260326,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260327,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260328,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260329,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260330,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260331,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260401,HD현대오일뱅크,셀프,1996,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260402,HD현대오일뱅크,셀프,2111,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260403,HD현대오일뱅크,셀프,2111,1806,1788,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260404,HD현대오일뱅크,셀프,2191,1846,1828,0
A0009738,서울 강남구,HD현대오일뱅크㈜직영 도곡셀프주유소,서울 강남구  남부순환로 2718,20260405,HD현대오일뱅크,셀프,2191,1846,1828,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260306,HD현대오일뱅크,셀프,1994,1843,1863,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260307,HD현대오일뱅크,셀프,1934,1795,1763,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260308,HD현대오일뱅크,셀프,1934,1795,1763,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260309,HD현대오일뱅크,셀프,1934,1795,1763,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260310,HD현대오일뱅크,셀프,1934,1795,1788,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260311,HD현대오일뱅크,셀프,1934,1795,1788,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260312,HD현대오일뱅크,셀프,1934,1795,1788,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260313,HD현대오일뱅크,셀프,1934,1795,1788,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260314,HD현대오일뱅크,셀프,1934,1795,1788,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260315,HD현대오일뱅크,셀프,1934,1795,1775,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260316,HD현대오일뱅크,셀프,1934,1784,1775,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260317,HD현대오일뱅크,셀프,1934,1814,1805,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260318,HD현대오일뱅크,셀프,1934,1814,1805,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260319,HD현대오일뱅크,셀프,1934,1814,1805,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260320,HD현대오일뱅크,셀프,1934,1794,1805,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260321,HD현대오일뱅크,셀프,1934,1814,1805,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260322,HD현대오일뱅크,셀프,1934,1794,1758,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260323,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260324,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260325,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260326,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260327,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260328,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260329,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260330,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260331,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260401,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260402,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260403,HD현대오일뱅크,셀프,1934,1814,1798,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260404,HD현대오일뱅크,셀프,2033,1863,1847,0
A0009838,서울 강남구,HD현대오일뱅크㈜직영 산성셀프주유소,서울 강남구 헌릉로 730,20260405,HD현대오일뱅크,셀프,2033,1863,1847,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260306,HD현대오일뱅크,일반,2483,2018,2095,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260307,HD현대오일뱅크,일반,2423,1890,1805,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260308,HD현대오일뱅크,일반,2423,1890,1805,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260309,HD현대오일뱅크,일반,2423,1890,1805,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260310,HD현대오일뱅크,일반,2423,1890,1825,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260311,HD현대오일뱅크,일반,2423,1890,1845,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260312,HD현대오일뱅크,일반,2423,1890,1845,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260313,HD현대오일뱅크,일반,2423,1890,1845,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260314,HD현대오일뱅크,일반,2423,1879,1831,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260315,HD현대오일뱅크,일반,2423,1879,1831,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260316,HD현대오일뱅크,일반,2423,1879,1831,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260317,HD현대오일뱅크,일반,2453,1844,1803,0
A0009725,서울 강남구,HD현대오일뱅크㈜직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),20260318,HD현대오일뱅크,일반,2453,1844,1803,0
